,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees,Mutual_Follow,Adar_Index
247,29068,13466,1,0.0008796129016357514,0.0032600811894523104,3,3,19,17,3,0,0,0,0.0
248,29068,14722,1,0.0008796129016357514,0.0012898173976475672,3,3,19,12,4,0,0,0,0.0
249,29068,209,1,0.0008796129016357514,0.0016317995201487825,3,3,19,17,0,0,0,0,0.0
250,63905,11565,1,0.0006778087483791124,0.0008978482739110563,3,2,5,11,4,0,0,0,0.0
251,63905,21912,1,0.0006778087483791124,0.001981584176743899,5,2,5,20,2,0,0,0,0.0
252,63905,1405,1,0.0006778087483791124,0.01965140300061108,3,2,5,89,0,0,0,0,0.0
253,53679,49443,1,0.0018741612020298233,0.0020354926617182647,4,1,3,13,2,0,0,0,0.0
254,53679,1405,1,0.0018741612020298233,0.01965140300061108,4,1,3,89,0,0,0,0,0.0
255,246193,30817,1,0.000891333745036029,0.0007176805141086812,8,1,2,4,3,0,0,0,0.0
256,246193,1405,1,0.000891333745036029,0.01965140300061108,5,1,2,89,0,0,0,0,0.0
257,82356,9255,1,0.00042360827811465805,0.002182898923927915,3,4,11,24,0,0,0,0,0.0
258,82356,69236,1,0.00042360827811465805,0.0009471088176499448,4,4,11,6,12,0,0,1,0.0
259,82356,213529,1,0.00042360827811465805,0.000456241147065437,5,4,11,3,8,0,0,1,0.0
260,82356,14693,1,0.00042360827811465805,0.0012665936873016465,5,4,11,19,4,0,0,0,0.0
261,82356,168,1,0.00042360827811465805,0.001276135188759438,3,4,11,12,3,0,0,0,0.0
262,82356,8921,1,0.00042360827811465805,0.0030528425004021018,3,4,11,16,0,0,0,0,0.0
263,82356,34160,1,0.00042360827811465805,0.0013409167467116749,5,4,11,9,2,1,0,0,0.0
264,82356,5024,1,0.00042360827811465805,0.0013623788475755148,4,4,11,9,0,0,0,0,0.0
265,82356,6748,1,0.00042360827811465805,0.0026449975296521373,4,4,11,11,2,0,0,0,0.0
266,258485,9255,1,0.0006423370349767088,0.002182898923927915,3,2,1,24,0,0,0,0,0.0
267,74171,1405,1,0.001425871142438785,0.01965140300061108,4,2,4,89,0,0,0,0,0.0
268,238013,5024,1,0.0004072513962900291,0.0013623788475755148,5,2,6,9,0,0,0,0,0.0
