,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
318,62990,99106,1,0.006000218904222919,0.002207175476567958,2,3,157,3,0,0,0
319,62990,99112,1,0.006000218904222919,0.002178363422956255,3,3,157,2,0,0,0
320,62990,63110,1,0.006000218904222919,0.00034443566196242284,2,3,157,4,1,2,0
321,62990,99117,1,0.006000218904222919,0.002094123340315192,3,3,157,1,0,0,0
322,62990,99119,1,0.006000218904222919,0.0004284104907423939,2,3,157,4,0,1,0
323,62990,99121,1,0.006000218904222919,0.0003289929089142675,2,3,157,2,0,1,0
324,71200,8032,1,0.0007951996519315703,0.017016522644287786,6,0,1,39,0,0,0
325,50732,2650,1,0.001980654469989599,0.012369811455396547,2,2,2,31,1,0,0
326,63031,152250,1,0.0012231489065683242,0.0012851598309270042,3,3,173,2,0,0,0
327,63031,152251,1,0.0012231489065683242,0.001143499182322916,2,3,173,2,0,0,0
328,63031,63067,1,0.0012231489065683242,0.0015386545572516127,2,3,173,6,0,1,0
329,63031,152253,1,0.0012231489065683242,0.0014294247642011218,3,3,173,2,0,0,0
330,63031,152255,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
331,63031,20043,1,0.0012231489065683242,0.002598123205297245,3,3,173,6,0,0,0
332,63031,152258,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
333,63031,63225,1,0.0012231489065683242,0.0004670994954712675,2,3,173,5,1,1,1
334,63031,63108,1,0.0012231489065683242,0.0004241763753321326,2,3,173,4,1,1,0
335,63031,152260,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
336,63031,152262,1,0.0012231489065683242,0.0009255982828648254,2,3,173,3,1,0,0
337,63031,152263,1,0.0012231489065683242,0.0008514472997951921,3,3,173,3,0,0,0
338,63031,90856,1,0.0012231489065683242,0.0011225580199177622,3,3,173,4,0,0,0
339,63031,63049,1,0.0012231489065683242,0.0003167439197607868,2,3,173,5,1,1,0
340,63031,152266,1,0.0012231489065683242,0.0015318215704266144,2,3,173,4,0,0,0
341,63031,62929,1,0.0012231489065683242,0.000911963672198693,3,3,173,2,0,1,0
342,63031,99012,1,0.0012231489065683242,0.001202415059735335,3,3,173,4,0,0,0
343,63031,62959,1,0.0012231489065683242,0.0007415443435005043,3,3,173,4,1,1,0
344,63031,152268,1,0.0012231489065683242,0.0007302586106080395,2,3,173,3,0,0,0
345,63031,108839,1,0.0012231489065683242,0.0004894792245397501,3,3,173,4,0,0,0
346,63031,152269,1,0.0012231489065683242,0.00039006521796012595,2,3,173,2,0,0,0
347,63031,62916,1,0.0012231489065683242,0.0011772550723868915,2,3,173,4,0,1,0
348,63031,152271,1,0.0012231489065683242,0.0013138684710122222,2,3,173,2,3,0,0
349,63031,152273,1,0.0012231489065683242,0.0014630586175878764,2,3,173,4,0,0,0
350,63031,152274,1,0.0012231489065683242,0.000582733848528327,2,3,173,3,0,0,0
351,63031,152275,1,0.0012231489065683242,0.0003047033010483394,2,3,173,2,0,0,0
352,63031,63157,1,0.0012231489065683242,0.000857284012222524,2,3,173,4,2,1,0
353,63031,62972,1,0.0012231489065683242,0.001322565716886689,2,3,173,3,0,1,0
354,63031,152276,1,0.0012231489065683242,0.0016416826039333796,3,3,173,3,0,0,0
355,63031,63249,1,0.0012231489065683242,0.0007292129500134316,2,3,173,6,0,1,0
356,63031,90891,1,0.0012231489065683242,0.00043372073414721883,3,3,173,3,0,0,0
357,63031,108774,1,0.0012231489065683242,0.0006496905097427127,3,3,173,2,2,0,0
358,63031,152277,1,0.0012231489065683242,0.0007767948708557668,2,3,173,2,0,0,0
359,63031,152278,1,0.0012231489065683242,0.0003447467805550926,3,3,173,2,0,0,0
360,63031,90892,1,0.0012231489065683242,0.000596323878311804,3,3,173,3,3,0,1
361,63031,63023,1,0.0012231489065683242,0.0018324697052980604,3,3,173,4,0,1,0
362,63031,152279,1,0.0012231489065683242,0.00040379963378352305,2,3,173,2,0,0,0
363,63031,152280,1,0.0012231489065683242,0.0006305610069665342,2,3,173,5,0,0,0
364,63031,4843,1,0.0012231489065683242,0.0008205585121626737,3,3,173,5,0,0,0
365,63031,152283,1,0.0012231489065683242,0.0015321167738135445,2,3,173,1,1,0,0
366,63031,62945,1,0.0012231489065683242,0.0008958822355553499,2,3,173,4,0,1,0
367,63031,62950,1,0.0012231489065683242,0.001128712296375415,2,3,173,3,0,1,0
368,63031,152287,1,0.0012231489065683242,0.0007188145830713444,4,3,173,3,4,1,2
369,63031,152288,1,0.0012231489065683242,0.0022104288329339505,2,3,173,2,2,0,0
370,63031,62962,1,0.0012231489065683242,0.0006977940799821752,2,3,173,3,0,1,0
371,63031,99066,1,0.0012231489065683242,0.0009258550355210817,3,3,173,4,0,0,0
372,63031,152292,1,0.0012231489065683242,0.0003047033010483394,2,3,173,2,0,0,0
373,63031,108819,1,0.0012231489065683242,0.0012087835798918584,4,3,173,3,2,0,0
374,63031,152293,1,0.0012231489065683242,0.0007228749646325575,2,3,173,2,0,0,0
375,63031,63036,1,0.0012231489065683242,0.0013679645333459247,2,3,173,3,0,1,0
376,63031,152294,1,0.0012231489065683242,0.0026398080267752474,2,3,173,2,2,1,2
377,63031,90864,1,0.0012231489065683242,0.00031357588995313003,2,3,173,3,0,0,0
378,63031,98879,1,0.0012231489065683242,0.0003327884521797685,3,3,173,2,0,0,0
379,63031,108795,1,0.0012231489065683242,0.0010185105382990102,3,3,173,3,0,0,0
380,63031,98927,1,0.0012231489065683242,0.0014015816297718313,3,3,173,4,0,0,0
381,63031,62909,1,0.0012231489065683242,0.0003221306145649956,2,3,173,5,5,1,1
382,63031,34750,1,0.0012231489065683242,0.0005127423248772259,4,3,173,4,0,1,0
383,63031,99106,1,0.0012231489065683242,0.002207175476567958,2,3,173,3,0,0,0
384,63031,98929,1,0.0012231489065683242,0.0005941995536227094,3,3,173,4,0,0,0
385,63031,98827,1,0.0012231489065683242,0.0011714006887337967,3,3,173,5,4,0,2
386,63031,152298,1,0.0012231489065683242,0.0011136400397383074,3,3,173,4,1,0,1
387,63031,152299,1,0.0012231489065683242,0.0007150762210490606,2,3,173,2,0,0,0
388,63031,63017,1,0.0012231489065683242,0.0011901044858096742,2,3,173,3,0,1,0
389,63031,152301,1,0.0012231489065683242,0.0015314705243884247,3,3,173,1,0,0,0
390,63031,152302,1,0.0012231489065683242,0.0005090177256695014,2,3,173,3,0,0,0
391,63031,63053,1,0.0012231489065683242,0.0003109507054017372,4,3,173,3,0,1,0
392,63031,152304,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
393,63031,62920,1,0.0012231489065683242,0.0011430242240809269,4,3,173,3,0,1,0
394,63031,152305,1,0.0012231489065683242,0.0007001777241088202,3,3,173,2,1,0,0
395,63031,108792,1,0.0012231489065683242,0.002460272782332119,2,3,173,6,0,0,0
396,63031,152307,1,0.0012231489065683242,0.0007609217012722604,4,3,173,1,0,0,0
397,63031,62958,1,0.0012231489065683242,0.0003167439197607868,2,3,173,5,1,1,0
398,63031,63078,1,0.0012231489065683242,0.00031443659950231907,4,3,173,4,0,1,0
399,63031,152308,1,0.0012231489065683242,0.002057758880777637,2,3,173,3,1,0,0
400,63031,152309,1,0.0012231489065683242,0.0014597479966243808,3,3,173,3,0,0,0
401,63031,62969,1,0.0012231489065683242,0.00031325802566020493,2,3,173,4,0,1,0
402,63031,152310,1,0.0012231489065683242,0.0004929624051992802,3,3,173,1,3,0,1
403,63031,62970,1,0.0012231489065683242,0.00030896614493323635,4,3,173,2,0,1,0
404,63031,152311,1,0.0012231489065683242,0.0009614644125517538,2,3,173,3,0,0,0
405,63031,80998,1,0.0012231489065683242,0.0023507756297752275,2,3,173,8,0,0,0
406,63031,152313,1,0.0012231489065683242,0.00045520406149305204,2,3,173,2,0,0,0
407,63031,152315,1,0.0012231489065683242,0.0032284040889624063,2,3,173,4,0,0,0
408,63031,62924,1,0.0012231489065683242,0.0013549292611706994,2,3,173,6,0,1,0
409,63031,152317,1,0.0012231489065683242,0.00030438054125837247,4,3,173,2,0,0,0
410,63031,98995,1,0.0012231489065683242,0.0008089483579335225,3,3,173,2,0,0,0
411,63031,152318,1,0.0012231489065683242,0.001514232998552551,2,3,173,2,0,0,0
412,63031,152319,1,0.0012231489065683242,0.00038700562950558714,5,3,173,1,0,0,0
413,63031,63250,1,0.0012231489065683242,0.002433622757298661,3,3,173,4,1,1,0
414,63031,152321,1,0.0012231489065683242,0.0007326656046044867,2,3,173,3,2,0,0
415,63031,98981,1,0.0012231489065683242,0.0005314405111974808,2,3,173,4,0,0,0
416,63031,152322,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
417,63031,152323,1,0.0012231489065683242,0.0008516988987648216,4,3,173,1,2,0,0
418,63031,152324,1,0.0012231489065683242,0.0003047033010483394,2,3,173,2,0,0,0
419,63031,152325,1,0.0012231489065683242,0.00030438054125837247,4,3,173,2,0,0,0
420,63031,99054,1,0.0012231489065683242,0.0009146959540555744,3,3,173,4,0,0,0
421,63031,98853,1,0.0012231489065683242,0.0019579739255355536,2,3,173,4,0,0,0
422,63031,63102,1,0.0012231489065683242,0.004063300597666524,2,3,173,3,3,1,2
423,63031,152328,1,0.0012231489065683242,0.0017843279091123787,2,3,173,3,3,0,1
424,63031,152330,1,0.0012231489065683242,0.0011893148491069654,2,3,173,3,0,0,0
425,63031,152332,1,0.0012231489065683242,0.0011433230619427015,3,3,173,1,0,0,0
426,63031,152334,1,0.0012231489065683242,0.004230710193258687,3,3,173,1,0,0,0
427,63031,62963,1,0.0012231489065683242,0.0019252820787409909,3,3,173,5,0,1,0
428,63031,63075,1,0.0012231489065683242,0.00043490706523364976,3,3,173,4,1,1,0
429,63031,62912,1,0.0012231489065683242,0.0010919220318638412,3,3,173,2,0,1,0
430,63031,152337,1,0.0012231489065683242,0.0010284145336632766,4,3,173,1,0,0,0
431,63031,63264,1,0.0012231489065683242,0.0006707507673751935,2,3,173,6,2,1,1
432,63031,90844,1,0.0012231489065683242,0.000345146935185141,3,3,173,4,0,0,0
433,63031,99028,1,0.0012231489065683242,0.0011163082555023117,2,3,173,5,0,0,0
434,63031,152341,1,0.0012231489065683242,0.0006385400728176392,2,3,173,1,0,0,0
435,63031,90887,1,0.0012231489065683242,0.0003112685696946623,3,3,173,2,0,0,0
436,63031,152344,1,0.0012231489065683242,0.0006958261382931119,2,3,173,1,4,0,1
437,63031,152345,1,0.0012231489065683242,0.0008158993464534847,3,3,173,3,2,0,1
438,63031,90885,1,0.0012231489065683242,0.0006006420294845678,2,3,173,5,1,0,0
439,63031,152346,1,0.0012231489065683242,0.000964150930517231,3,3,173,2,0,0,0
440,63031,152348,1,0.0012231489065683242,0.00030438054125837247,4,3,173,2,0,0,0
441,63031,152349,1,0.0012231489065683242,0.0016515591159455515,2,3,173,3,0,0,0
442,63031,63070,1,0.0012231489065683242,0.0005298561383271139,2,3,173,5,0,1,0
443,63031,152352,1,0.0012231489065683242,0.0008550457020863999,2,3,173,4,0,0,0
444,63031,152353,1,0.0012231489065683242,0.0005614114274782607,2,3,173,1,2,0,0
445,63031,152354,1,0.0012231489065683242,0.0005222884082996569,4,3,173,1,0,0,0
446,63031,152355,1,0.0012231489065683242,0.0007299749025274256,2,3,173,3,0,0,0
447,63031,152356,1,0.0012231489065683242,0.0004897775827329226,2,3,173,2,0,0,0
448,63031,62991,1,0.0012231489065683242,0.000987257400869229,2,3,173,6,0,1,0
449,63031,152357,1,0.0012231489065683242,0.00044343452032781977,5,3,173,1,0,0,0
450,63031,90850,1,0.0012231489065683242,0.0003471314956536418,3,3,173,5,0,0,0
451,63031,152358,1,0.0012231489065683242,0.0006040877009916299,2,3,173,1,0,0,0
452,63031,2650,1,0.0012231489065683242,0.012369811455396547,2,3,173,31,1,0,0
453,63031,63171,1,0.0012231489065683242,0.0021482870213059826,4,3,173,4,0,1,0
454,63031,152360,1,0.0012231489065683242,0.0020764744777832913,3,3,173,3,0,0,0
455,63031,99023,1,0.0012231489065683242,0.0017230272784102638,2,3,173,4,0,0,0
456,63031,152361,1,0.0012231489065683242,0.0033137515178857865,2,3,173,5,1,0,0
457,63031,152362,1,0.0012231489065683242,0.0021766811142236576,2,3,173,2,1,0,0
458,63031,63054,1,0.0012231489065683242,0.0007977977938736019,2,3,173,7,263,1,50
459,63031,152364,1,0.0012231489065683242,0.0013140971104191924,2,3,173,1,0,0,0
460,63031,152365,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,2,0,0
461,63031,63039,1,0.0012231489065683242,0.000817773026674619,2,3,173,4,0,1,0
462,63031,63233,1,0.0012231489065683242,0.0003786701456623115,2,3,173,4,0,1,0
463,63031,152367,1,0.0012231489065683242,0.00030438054125837247,4,3,173,2,0,0,0
464,63031,19240,1,0.0012231489065683242,0.0010665671266501516,2,3,173,7,0,1,0
465,63031,152370,1,0.0012231489065683242,0.0005411040807306068,2,3,173,2,1,0,1
466,63031,90862,1,0.0012231489065683242,0.0003112685696946623,3,3,173,2,0,0,0
467,63031,152371,1,0.0012231489065683242,0.002040030442989634,3,3,173,1,0,0,0
468,63031,63052,1,0.0012231489065683242,0.0008139250741084707,3,3,173,3,0,1,0
469,63031,108825,1,0.0012231489065683242,0.0003954372098608472,2,3,173,5,0,0,0
470,63031,152372,1,0.0012231489065683242,0.0003740018584162223,2,3,173,3,3,0,0
471,63031,152375,1,0.0012231489065683242,0.006266308703314878,3,3,173,2,0,0,0
472,63031,63216,1,0.0012231489065683242,0.0007593006487224389,3,3,173,3,0,1,0
473,63031,63085,1,0.0012231489065683242,0.0011113900571141724,2,3,173,4,0,1,0
474,63031,90882,1,0.0012231489065683242,0.0013317489967249448,2,3,173,4,0,0,0
475,63031,152378,1,0.0012231489065683242,0.00030438054125837247,4,3,173,2,0,0,0
476,63031,152379,1,0.0012231489065683242,0.0009377685656259045,2,3,173,3,1,0,0
477,63031,19231,1,0.0012231489065683242,0.0007806749818719723,2,3,173,6,0,0,0
478,63031,99015,1,0.0012231489065683242,0.00048080609837046224,2,3,173,3,0,0,0
479,63031,98946,1,0.0012231489065683242,0.0010017223500056874,2,3,173,4,0,0,0
480,63031,90853,1,0.0012231489065683242,0.0005909219497653904,3,3,173,6,0,0,0
481,63031,63090,1,0.0012231489065683242,0.00034284451042371504,3,3,173,4,0,1,0
482,63031,152381,1,0.0012231489065683242,0.001090279459431543,2,3,173,4,0,0,0
483,63031,99051,1,0.0012231489065683242,0.00033627434628035033,3,3,173,3,0,0,0
484,63031,90878,1,0.0012231489065683242,0.001257207657525422,3,3,173,5,0,0,0
485,63031,63139,1,0.0012231489065683242,0.0008989639654218887,3,3,173,5,1,1,0
486,63031,108831,1,0.0012231489065683242,0.0020886701081419203,2,3,173,3,0,0,0
487,63031,152385,1,0.0012231489065683242,0.0013905424633447994,3,3,173,2,0,0,0
488,63031,152386,1,0.0012231489065683242,0.002585168931636416,3,3,173,1,0,0,0
489,63031,152387,1,0.0012231489065683242,0.0005444191608213153,2,3,173,2,0,0,0
490,63031,99007,1,0.0012231489065683242,0.0003327884521797685,3,3,173,2,4,0,2
491,63031,152389,1,0.0012231489065683242,0.0004594052853667613,2,3,173,3,3,0,1
492,63031,90883,1,0.0012231489065683242,0.0024978353730277956,3,3,173,4,0,0,0
493,63031,8032,1,0.0012231489065683242,0.017016522644287786,3,3,173,39,0,0,0
494,63031,99053,1,0.0012231489065683242,0.0007059060825050254,2,3,173,3,0,0,0
495,63031,152396,1,0.0012231489065683242,0.0004375262567219529,3,3,173,1,0,0,0
496,63031,108872,1,0.0012231489065683242,0.000501174969346522,4,3,173,3,0,0,0
497,63031,98863,1,0.0012231489065683242,0.0009127401105586371,3,3,173,4,2,0,0
498,63031,152398,1,0.0012231489065683242,0.0007328605657063452,2,3,173,3,1,0,0
499,63031,152399,1,0.0012231489065683242,0.00030239598078987164,-1,3,173,0,0,0,0
500,63031,152400,1,0.0012231489065683242,0.000931872620456333,4,3,173,1,3,0,1
501,63031,152401,1,0.0012231489065683242,0.0014562923083220052,2,3,173,3,2,0,2
502,63031,152402,1,0.0012231489065683242,0.0019919774327313475,5,3,173,1,0,0,0
503,63031,152403,1,0.0012231489065683242,0.0010988784635660015,2,3,173,2,0,0,0
504,63031,99049,1,0.0012231489065683242,0.00033627434628035033,3,3,173,3,0,0,0
505,63054,186017,1,0.0007977977938736019,0.0003009077577828383,4,7,263,2,0,1,0
506,63054,186018,1,0.0007977977938736019,0.0008090332434722998,4,7,263,1,0,0,0
507,63054,186020,1,0.0007977977938736019,0.0006141097040667674,2,7,263,2,0,0,0
508,63054,186022,1,0.0007977977938736019,0.0005080911093850525,2,7,263,1,4,0,0
509,63054,186023,1,0.0007977977938736019,0.0015672264789270132,2,7,263,1,0,0,0
510,63054,186024,1,0.0007977977938736019,0.0015989489491506483,2,7,263,1,0,0,0
511,63054,186029,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
512,63054,186031,1,0.0007977977938736019,0.002352409048123895,4,7,263,3,1,0,0
513,63054,62964,1,0.0007977977938736019,0.0004754966669856501,3,7,263,3,0,1,0
514,63054,186035,1,0.0007977977938736019,0.002052327901485258,3,7,263,2,0,0,0
515,63054,98938,1,0.0007977977938736019,0.0004529614021901653,2,7,263,2,0,0,0
516,63054,186038,1,0.0007977977938736019,0.000845091347878598,3,7,263,1,0,0,0
517,63054,63228,1,0.0007977977938736019,0.0011238980481050472,3,7,263,3,0,1,0
518,63054,63096,1,0.0007977977938736019,0.000490644880805512,3,7,263,2,0,1,0
519,63054,186041,1,0.0007977977938736019,0.000424356756204004,4,7,263,2,0,0,0
520,63054,186042,1,0.0007977977938736019,0.0011134192488684248,3,7,263,1,0,0,0
521,63054,186043,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
522,63054,63174,1,0.0007977977938736019,0.0003054933614577022,3,7,263,2,0,1,0
523,63054,186045,1,0.0007977977938736019,0.0010258359261150832,3,7,263,2,0,0,0
524,63054,186046,1,0.0007977977938736019,0.00098707411122948,2,7,263,2,0,0,0
525,63054,186047,1,0.0007977977938736019,0.0008359035475206974,3,7,263,3,0,0,0
526,63054,186049,1,0.0007977977938736019,0.0005622803853470852,4,7,263,2,0,1,0
527,63054,186055,1,0.0007977977938736019,0.0015304887099347967,3,7,263,2,0,0,0
528,63054,98854,1,0.0007977977938736019,0.0011746049932152213,2,7,263,3,0,1,0
529,63054,186056,1,0.0007977977938736019,0.0009373907486799977,2,7,263,2,0,0,0
530,63054,152389,1,0.0007977977938736019,0.0004594052853667613,2,7,263,3,3,1,3
531,63054,186057,1,0.0007977977938736019,0.002463446914207474,2,7,263,2,2,0,0
532,63054,152251,1,0.0007977977938736019,0.001143499182322916,4,7,263,2,0,1,0
533,63054,186060,1,0.0007977977938736019,0.0007494918275671775,3,7,263,2,1,0,0
534,63054,186061,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
535,63054,98941,1,0.0007977977938736019,0.0009333465597132222,2,7,263,3,0,0,0
536,63054,186062,1,0.0007977977938736019,0.001206195745630753,3,7,263,2,0,0,0
537,63054,186063,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
538,63054,186064,1,0.0007977977938736019,0.00100370368989756,3,7,263,3,0,1,0
539,63054,186065,1,0.0007977977938736019,0.001488595324238603,2,7,263,4,2,1,1
540,63054,186069,1,0.0007977977938736019,0.00043624068282141086,4,7,263,1,0,0,0
541,63054,186071,1,0.0007977977938736019,0.002097273474023925,3,7,263,1,0,0,0
542,63054,186075,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,1,0,0
543,63054,186076,1,0.0007977977938736019,0.00414461422179997,3,7,263,1,0,0,0
544,63054,63129,1,0.0007977977938736019,0.0005417695567605895,2,7,263,4,1,1,0
545,63054,186078,1,0.0007977977938736019,0.0006136358922294633,3,7,263,1,2,0,1
546,63054,94615,1,0.0007977977938736019,0.0007079681171043837,4,7,263,1,0,0,0
547,63054,186080,1,0.0007977977938736019,0.0011991755244021537,2,7,263,5,0,1,0
548,63054,186081,1,0.0007977977938736019,0.0019201868867577431,2,7,263,1,0,0,0
549,63054,186082,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
550,63054,186084,1,0.0007977977938736019,0.0006271216736665232,3,7,263,2,0,0,0
551,63054,99070,1,0.0007977977938736019,0.0014468600044075918,3,7,263,3,1,0,0
552,63054,63181,1,0.0007977977938736019,0.0005492936970670241,3,7,263,3,0,2,0
553,63054,186088,1,0.0007977977938736019,0.0005014957507217506,3,7,263,2,1,0,0
554,63054,186091,1,0.0007977977938736019,0.0029821777241442688,2,7,263,1,4,0,2
555,63054,63240,1,0.0007977977938736019,0.0024572580392904987,3,7,263,2,0,1,0
556,63054,186092,1,0.0007977977938736019,0.0003727713412991023,2,7,263,1,0,0,0
557,63054,186098,1,0.0007977977938736019,0.00042745021236696766,-1,7,263,0,0,0,0
558,63054,186099,1,0.0007977977938736019,0.003909130509911749,3,7,263,1,0,0,0
559,63054,186100,1,0.0007977977938736019,0.0018859680263718722,2,7,263,1,3,0,1
560,63054,108787,1,0.0007977977938736019,0.0003024090914149193,4,7,263,2,0,0,0
561,63054,186103,1,0.0007977977938736019,0.00042745021236696766,-1,7,263,0,0,0,0
562,63054,186105,1,0.0007977977938736019,0.0018458292145813531,4,7,263,2,0,0,0
563,63054,63088,1,0.0007977977938736019,0.0003054933614577022,3,7,263,2,0,1,0
564,63054,186106,1,0.0007977977938736019,0.0007192655432177884,3,7,263,2,1,0,0
565,63054,186107,1,0.0007977977938736019,0.0005541852144593072,2,7,263,2,0,0,0
566,63054,62792,1,0.0007977977938736019,0.0008552567111230443,2,7,263,5,0,2,0
567,63054,186109,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
568,63054,63034,1,0.0007977977938736019,0.0008465104727991646,2,7,263,3,3,1,0
569,63054,99023,1,0.0007977977938736019,0.0017230272784102638,2,7,263,4,0,2,0
570,63054,186112,1,0.0007977977938736019,0.0004894896217237459,2,7,263,1,0,0,0
571,63054,90837,1,0.0007977977938736019,0.0008266661672807606,4,7,263,2,0,1,0
572,63054,63241,1,0.0007977977938736019,0.0004343601546721077,3,7,263,2,2,1,1
573,63054,186115,1,0.0007977977938736019,0.0003009077577828383,4,7,263,2,1,1,1
574,63054,186117,1,0.0007977977938736019,0.0002989231973143375,-1,7,263,0,0,0,0
575,63054,186118,1,0.0007977977938736019,0.0006457633579270853,2,7,263,2,0,0,0
576,63054,152324,1,0.0007977977938736019,0.0003047033010483394,4,7,263,2,0,1,0
577,63054,186120,1,0.0007977977938736019,0.0007319075237327301,2,7,263,3,0,0,0
578,63054,98946,1,0.0007977977938736019,0.0010017223500056874,2,7,263,4,0,1,0
579,63054,186122,1,0.0007977977938736019,0.0008376270719363055,2,7,263,4,0,1,0
